id,name,type,description,sortId,skills,slots,rarity,attack,critical,defense,attribute,attributeValue,subattribute,subattributeValue,sharpness,takumi
"HeavyBowgun_084","妃龙炮【飞击】","heavy-bowgun","妃龙炮【远击】的强化版，细巧的枪身上汇集了技术精华。唯有老手可拥有此炮。","55","HunterSkill_197,3,HunterSkill_141,1","3,2,1","8","210","15","0","","","","","",""
"HeavyBowgun_087","护雷白炮Ⅰ","heavy-bowgun","使用护雷颚龙素材制作的重弩炮。唯有能以理性抑制蛮勇之力者方可使用。","48","HunterSkill_003,3","2,1,0","6","180","15","0","","","","","",""
"HeavyBowgun_088","导弹护雷重弩","heavy-bowgun","护雷白炮的强化版。具备强大到足以扭曲常理的力量。如果沉溺于这份力量，也会自取灭亡。","49","HunterSkill_003,3","3,2,1","8","210","15","0","","","","","",""
"HeavyBowgun_092","重弩天仓一Ⅰ","heavy-bowgun","装饰华美的千刃龙重弩炮。金色的弹丸带着因不公而激愤的反抗意志，直直地贯穿靶心。","109","HunterSkill_218,1,HunterSkill_232,1","3,2,0","7","180","20","0","","","","","",""
"HeavyBowgun_093","叛炮天仓一","heavy-bowgun","只要反抗的斗志不灭，叛炮便会继续装弹。重弩天仓一的强化形态。","110","HunterSkill_218,1,HunterSkill_232,1","3,2,1","8","200","20","0","","","","","",""
"HeavyBowgun_097","铠龙怒吼Ⅰ","heavy-bowgun","模仿铠龙造型的超重装型重弩炮。巨大口腔中射出的子弹威力十足，可撼动四周。","56","HunterSkill_027,3","2,1,0","6","210","-15","30","","","","","",""
"HeavyBowgun_098","铠龙终极怒吼","heavy-bowgun","炮声隆隆，划破天际。铠龙怒吼强化版射出的子弹拥有足以粉碎大气的傲人威力。","57","HunterSkill_027,3","3,2,1","8","240","-15","30","","","","","",""
"HeavyBowgun_102","导火索of危机Ⅰ","heavy-bowgun","黑蚀龙的瘴气凝结而成的重弩炮。不祥的枪口中射出黑色的诅咒，从内部侵蚀并吞食猎物。","58","HunterSkill_003,3","3,2,0","7","180","20","0","","","","","",""
"HeavyBowgun_103","导火索of灭绝","heavy-bowgun","导火索of危机的强化型，漂浮于永久的黑暗之中。黑色诅咒游遍世界，引诱众多生命坠入地狱。","59","HunterSkill_003,3","3,2,1","8","200","20","0","","","","","",""
"HeavyBowgun_107","护锁刃炮Ⅰ","heavy-bowgun","以护锁刃龙的素材制作的重弩炮。架起这把沉重而冰冷的武器，连心跳也会放缓，让人化作冷酷的射手。","21","HunterSkill_197,2","1,1,0","4","170","-10","0","","","","","",""
"HeavyBowgun_108","护锁刃炮Ⅱ","heavy-bowgun","以护锁刃龙的素材制作的重弩炮。架起这把沉重而冰冷的武器，连心跳也会放缓，让人化作冷酷的射手。","22","HunterSkill_197,2","2,2,0","6","210","-10","0","","","","","",""
"HeavyBowgun_109","护锁刃炮·帕拉梅德斯","heavy-bowgun","强化后的护锁刃炮。即便经过悠久的时光而失去发射的弹药，也能装填上心之弹药扼杀生命。","23","HunterSkill_197,2","3,3,1","8","240","-10","0","","","","","",""
"HeavyBowgun_115","锁刃炮Ⅰ","heavy-bowgun","使用锁刃龙素材制作的重弩炮。据说它曾为古代骑士所用，骑士保卫的城国难攻不落，被久为传诵。","24","HunterSkill_197,3","3,2,0","7","200","0","0","","","","","",""
"HeavyBowgun_128","机械破坏炮Ⅰ","heavy-bowgun","由发现的武器碎片组成的古代重弩炮。那看似手臂的部位据推测是用来强化子弹的威力。","100","","2,2,2","6","170","5","0","","","","","",""
"HeavyBowgun_129","机械破坏炮Ⅱ","heavy-bowgun","由发现的武器碎片组成的古代重弩炮。那看似手臂的部位据推测是用来强化子弹的威力。","101","","2,2,2","7","180","5","0","","","","","",""
"HeavyBowgun_130","远古抓取者","heavy-bowgun","有着潜藏性能的太古重弩炮。若是完全复原，从它的炮管中射出的仅有湮灭。","102","","3,3,3","8","190","5","0","","","","","",""
"HeavyBowgun_131","白炽炮梅塔特隆Ⅰ","heavy-bowgun","由白炽龙素材锻造，冠以纯白契约之名的重弩炮。尖锐的枪鸣无情地将敌人化为灰烬。","103","HunterSkill_204,1","3,2,0","7","210","5","0","","","","","",""
"HeavyBowgun_132","炽光炮梅塔特隆","heavy-bowgun","梅塔特隆自天上传下意志——渴求契约的独断者啊，便叫这炮口代为宣告汝之决断。","104","HunterSkill_204,1","3,2,1","8","220","5","0","","","","","",""
"HeavyBowgun_140","期冀加农炮","heavy-bowgun","通过实地调查而改良的希望加农炮。高强度的火力与各种弹药将为世界点亮希望之光。","5","HunterSkill_019,3,HunterSkill_001,1","3,2,1","8","210","0","0","","","","","",""
"HeavyBowgun_141","缠蛙鸣放炮","heavy-bowgun","重新审视构造后予以改良的缠蛙破坏炮。其释放的火炮连巨岩都能轻易粉碎。","20","HunterSkill_198,3","3,2,1","8","230","0","15","","","","","",""
"HeavyBowgun_142","锁刃炮·帕拉梅德斯","heavy-bowgun","锁刃炮的强化版。曾有信念坚定的骑士，无所畏惧地用精确无比的弹药履行了骑士的职责。","25","HunterSkill_197,3","3,2,1","8","220","0","0","","","","","",""
"HeavyBowgun_143","狐重炮【风过云雾散】Ⅰ","heavy-bowgun","功成名就之士留下的风雅重弩炮。其炮击可驱散夜雾，召唤月光。","106","HunterSkill_202,2,HunterSkill_003,1","2,1,0","6","180","15","0","","","","","",""
"HeavyBowgun_144","撤步山炮之御车","heavy-bowgun","狐重炮【风过云雾散】强化型。风雅重炮射出水沫，其轨迹将蔓延至遥远的明月。","107","HunterSkill_202,3,HunterSkill_003,1","3,2,1","8","210","15","0","","","","","",""
"HeavyBowgun_148","海龙闪击Ⅰ","heavy-bowgun","使用海龙素材制作的重弩炮。覆盖带电质甲壳的弩身，实现了不损失弹丸威力的构造。","112","HunterSkill_214,1,HunterSkill_197,2","3,2,0","7","200","0","0","","","","","",""
"HeavyBowgun_149","雷炮海龙电击","heavy-bowgun","海龙闪击的强化版。将带电性能提升到了极致，借此获得了巨大的破坏力。","113","HunterSkill_214,1,HunterSkill_197,2","3,2,1","8","220","0","0","","","","","",""
"HeavyBowgun_153","战栗统治抓取者","heavy-bowgun","吞噬隐藏性能的异形之记忆。罪业不容湮灭，永恒铭刻无穷的恐怖与痛苦。","114","","3,3,3","8","200","-10","0","","","","","",""
"HeavyBowgun_154","战栗统治抓取者","heavy-bowgun","吞噬隐藏性能的异形之记忆。罪业不容湮灭，永恒铭刻无穷的恐怖与痛苦。","115","","3,3,3","8","180","15","0","","","","","",""
"HeavyBowgun_155","战栗统治抓取者","heavy-bowgun","吞噬隐藏性能的异形之记忆。罪业不容湮灭，永恒铭刻无穷的恐怖与痛苦。","116","","3,3,3","8","190","0","0","","","","","",""
"Lance_000","希望长枪Ⅰ","lance","为调查东部地区而特别制作的长枪。铜墙铁壁般的格挡和精准的突刺正是它的精髓。","0","","0,0,0","1","90","0","0","","","","","50,60,40,50,0,0,0","50,0,0,0"
"Lance_001","希望长枪Ⅱ","lance","为调查东部地区而特别制作的长枪。铜墙铁壁般的格挡和精准的突刺正是它的精髓。","1","HunterSkill_046,1","0,0,0","1","100","0","0","","","","","40,50,50,60,0,0,0","50,0,0,0"
"Lance_002","希望长枪Ⅲ","lance","为调查东部地区而特别制作的长枪。铜墙铁壁般的格挡和精准的突刺正是它的精髓。","2","HunterSkill_046,1,HunterSkill_001,1","0,0,0","3","130","0","0","","","","","50,60,60,80,0,0,0","50,0,0,0"
"Lance_003","希望长枪Ⅳ","lance","为调查东部地区而特别制作的长枪。铜墙铁壁般的格挡和精准的突刺正是它的精髓。","3","HunterSkill_046,2,HunterSkill_001,1","2,1,0","5","160","0","0","","","","","50,60,70,70,50,0,0","50,0,0,0"
"Lance_004","希望长枪Ⅴ","lance","为调查东部地区而特别制作的长枪。铜墙铁壁般的格挡和精准的突刺正是它的精髓。","4","HunterSkill_046,2,HunterSkill_001,1","3,2,0","7","190","0","0","","","","","50,60,60,80,50,50,0","50,0,0,0"
"Lance_005","骨长枪Ⅰ","lance","性能不亚于铁的骨长枪。柔韧的枪尖可以缓解突刺时的冲击，适合新手使用。","29","HunterSkill_026,1","0,0,0","1","110","0","0","","","","","50,80,70,0,0,0,0","40,10,0,0"
"Lance_006","骨长枪Ⅱ","lance","性能不亚于铁的骨长枪。柔韧的枪尖可以缓解突刺时的冲击，适合新手使用。","30","HunterSkill_026,1,HunterSkill_000,1","0,0,0","2","130","0","0","","","","","50,50,100,0,0,0,0","20,30,0,0"
"Lance_007","骨长枪Ⅲ","lance","性能不亚于铁的骨长枪。柔韧的枪尖可以缓解突刺时的冲击，适合新手使用。","31","HunterSkill_026,2,HunterSkill_000,1","1,0,0","4","170","0","0","","","","","50,70,100,30,0,0,0","50,0,0,0"
"Lance_008","骨长枪Ⅳ","lance","性能不亚于铁的骨长枪。柔韧的枪尖可以缓解突刺时的冲击，适合新手使用。","32","HunterSkill_026,3,HunterSkill_000,1","2,1,0","6","200","0","0","","","","","50,70,80,100,0,0,0","50,0,0,0"
"Lance_009","硬骨枪","lance","骨长枪的强化型，使用质量更为上乘的骨头制成。君临野生之巅的长枪。","33","HunterSkill_026,3,HunterSkill_000,1","3,2,1","8","230","0","0","","","","","50,60,70,70,100,0,0","50,0,0,0"
"Lance_010","铬钢钻头Ⅰ","lance","曾用于采掘矿石的机械枪。八条刀刃旋转起来，可以轻松破开猎物的甲壳。","18","HunterSkill_027,1","0,0,0","2","120","0","0","","","","","30,40,90,40,0,0,0","50,0,0,0"
"Lance_011","铬钢钻头Ⅱ","lance","曾用于采掘矿石的机械枪。八条刀刃旋转起来，可以轻松破开猎物的甲壳。","19","HunterSkill_027,2","1,0,0","4","160","0","0","","","","","30,60,90,70,0,0,0","50,0,0,0"
"Lance_012","铬钢钻头Ⅲ","lance","曾用于采掘矿石的机械枪。八条刀刃旋转起来，可以轻松破开猎物的甲壳。","20","HunterSkill_027,2","2,1,0","6","190","0","0","","","","","30,70,90,60,50,0,0","50,0,0,0"
"Lance_013","铬钢长枪","lance","利用稀少的钢铁进一步强化后的铬钢钻头。这把赌上匠师名誉的杰作，可在抬手之间贯穿坚固的甲壳。","21","HunterSkill_027,3","3,2,1","8","220","0","0","","","","","30,60,90,70,50,50,0","50,0,0,0"
"Lance_014","炎尾长枪Ⅰ","lance","巧妙利用了炎尾龙素材防火性能的长枪。即便身缠烈火，刀刃也不减锋利，盾牌更能阻断发出的热量。","41","HunterSkill_026,1","0,0,0","1","100","5","0","fire","10","","","50,70,50,30,0,0,0","50,0,0,0"
"Lance_015","炎尾长枪Ⅱ","lance","巧妙利用了炎尾龙素材防火性能的长枪。即便身缠烈火，刀刃也不减锋利，盾牌更能阻断发出的热量。","42","HunterSkill_026,2","0,0,0","3","140","5","0","fire","12","","","50,80,60,60,0,0,0","50,0,0,0"
"Lance_016","炎尾长枪Ⅲ","lance","巧妙利用了炎尾龙素材防火性能的长枪。即便身缠烈火，刀刃也不减锋利，盾牌更能阻断发出的热量。","43","HunterSkill_026,2","2,1,0","5","170","5","0","fire","15","","","70,80,80,50,20,0,0","50,0,0,0"
"Lance_017","炎尾长枪Ⅳ","lance","巧妙利用了炎尾龙素材防火性能的长枪。即便身缠烈火，刀刃也不减锋利，盾牌更能阻断发出的热量。","44","HunterSkill_026,3","3,2,0","7","210","5","0","fire","17","","","70,80,80,80,40,0,0","50,0,0,0"
"Lance_018","喷火炎尾长枪","lance","使用精选素材制作的炎尾长枪改良版。伴随着烈火的突刺，枪尖贯穿之物将在灼灼烈焰之中化为灰烬。","45","HunterSkill_026,3","3,2,1","8","240","5","0","fire","20","","","60,70,80,80,60,0,0","50,0,0,0"
"Lance_019","刺花长枪Ⅰ","lance","使用刺花蜘蛛素材制作，适合突刺的长枪。硕大的花蕾之中蓄满了强效的麻痹毒。","58","HunterSkill_029,1","0,0,0","1","100","10","0","paralyse","10","","","50,50,40,60,0,0,0","50,0,0,0"
"Lance_020","刺花长枪Ⅱ","lance","使用刺花蜘蛛素材制作，适合突刺的长枪。硕大的花蕾之中蓄满了强效的麻痹毒。","59","HunterSkill_029,1,HunterSkill_056,1","0,0,0","3","120","10","0","paralyse","13","","","70,50,30,100,0,0,0","50,0,0,0"
"Lance_021","刺花长枪Ⅲ","lance","使用刺花蜘蛛素材制作，适合突刺的长枪。硕大的花蕾之中蓄满了强效的麻痹毒。","60","HunterSkill_029,1,HunterSkill_056,1","2,1,0","5","150","15","0","paralyse","18","","","70,50,30,100,50,0,0","50,0,0,0"
"Lance_022","刺花长枪Ⅳ","lance","使用刺花蜘蛛素材制作，适合突刺的长枪。硕大的花蕾之中蓄满了强效的麻痹毒。","61","HunterSkill_029,2,HunterSkill_056,1","3,2,0","7","180","15","0","paralyse","21","","","70,50,30,90,60,50,0","50,0,0,0"
"Lance_023","毒蛛刺花长枪","lance","花蕾呈现盛放状态的刺花长枪。血红色的蔷薇枪明艳高贵，每一击都带有麻痹毒。","62","HunterSkill_029,2,HunterSkill_056,1","3,2,1","8","200","15","0","paralyse","25","","","70,50,30,60,40,100,0","50,0,0,0"
"Lance_024","沙海长枪Ⅰ","lance","使用沙海龙的素材制作的长枪。螺旋形的沟槽增强了突刺的穿透力，进一步提升了威力。","9","HunterSkill_028,1","0,0,0","2","110","10","0","water","14","","","40,30,90,40,0,0,0","50,0,0,0"
"Lance_025","沙海长枪Ⅱ","lance","使用沙海龙的素材制作的长枪。螺旋形的沟槽增强了突刺的穿透力，进一步提升了威力。","10","HunterSkill_028,2","1,0,0","4","150","10","0","water","16","","","50,30,100,70,0,0,0","50,0,0,0"
"Lance_026","沙海长枪Ⅲ","lance","使用沙海龙的素材制作的长枪。螺旋形的沟槽增强了突刺的穿透力，进一步提升了威力。","11","HunterSkill_028,2","2,1,0","5","160","10","0","water","20","","","40,30,110,90,30,0,0","50,0,0,0"
"Lance_027","沙海长枪Ⅳ","lance","使用沙海龙的素材制作的长枪。螺旋形的沟槽增强了突刺的穿透力，进一步提升了威力。","12","HunterSkill_028,3","3,2,0","7","190","10","0","water","22","","","40,30,110,90,70,10,0","50,0,0,0"
"Lance_028","穿刺沙海枪","lance","经过改良，在穿透力之上附加了切削力的沙海长枪强化版。拔刀时枪身会旋转。","13","HunterSkill_028,3","3,2,1","8","210","10","0","water","25","","","40,30,100,80,70,30,0","50,0,0,0"
"Lance_029","辟荒枪Ⅰ","lance","将多种素材粗暴组合制成的辟兽长枪。枪过之处满目疮痍，无可抵挡。","46","HunterSkill_030,1","0,0,0","2","140","-5","20","","","","","30,90,80,0,0,0,0","20,30,0,0"
"Lance_030","辟荒枪Ⅱ","lance","将多种素材粗暴组合制成的辟兽长枪。枪过之处满目疮痍，无可抵挡。","47","HunterSkill_030,2","1,1,0","4","180","-5","20","","","","","40,90,90,30,0,0,0","50,0,0,0"
"Lance_031","辟荒枪Ⅲ","lance","将多种素材粗暴组合制成的辟兽长枪。枪过之处满目疮痍，无可抵挡。","48","HunterSkill_030,3","2,2,0","6","210","-5","20","","","","","50,80,90,60,20,0,0","50,0,0,0"
"Lance_032","沼喷穿刺针Ⅰ","lance","填充了沼喷龙毒液的长枪。枪刃形似注射器的针头，通过突刺攻击可将适量的毒液注入目标体内。","22","HunterSkill_027,2","0,0,0","3","140","0","0","poison","15","","","50,60,100,40,0,0,0","50,0,0,0"
"Lance_033","沼喷穿刺针Ⅱ","lance","填充了沼喷龙毒液的长枪。枪刃形似注射器的针头，通过突刺攻击可将适量的毒液注入目标体内。","23","HunterSkill_027,2","2,1,0","5","170","0","0","poison","19","","","50,50,100,90,10,0,0","50,0,0,0"
"Lance_034","沼喷穿刺针Ⅲ","lance","填充了沼喷龙毒液的长枪。枪刃形似注射器的针头，通过突刺攻击可将适量的毒液注入目标体内。","24","HunterSkill_027,3","3,2,0","7","200","0","0","poison","22","","","60,50,100,30,100,10,0","50,0,0,0"
"Lance_035","沼喷鲀毒长枪","lance","沼喷龙穿刺针的强化版，毒液效果更为迅猛，冷漠无言地蔑视着它可悲的实验对象。","25","HunterSkill_027,3","3,2,1","8","220","0","0","poison","25","","","40,50,100,30,100,30,0","50,0,0,0"
"Lance_036","煌雷枪Ⅰ","lance","带有煌雷龙雷电的长枪。枪尖的形状十分特殊，只有如奔雷般的突刺才能发挥出它的真正实力。","14","HunterSkill_026,1,HunterSkill_028,1","0,0,0","3","140","0","0","elec","15","","","10,10,150,80,0,0,0","50,0,0,0"
"Lance_037","煌雷枪Ⅱ","lance","带有煌雷龙雷电的长枪。枪尖的形状十分特殊，只有如奔雷般的突刺才能发挥出它的真正实力。","15","HunterSkill_026,1,HunterSkill_028,1","2,1,0","5","170","0","0","elec","19","","","10,10,130,100,50,0,0","50,0,0,0"
"Lance_038","煌雷枪Ⅲ","lance","带有煌雷龙雷电的长枪。枪尖的形状十分特殊，只有如奔雷般的突刺才能发挥出它的真正实力。","16","HunterSkill_026,2,HunterSkill_028,1","3,2,0","7","200","0","0","elec","22","","","10,10,120,80,80,50,0","50,0,0,0"
"Lance_039","煌雷霹雳枪","lance","强化版煌雷枪。对于侵入领地的敌人无需仁慈，当以这万夫莫敌的雷枪将之贯穿。","17","HunterSkill_026,2,HunterSkill_028,1","3,2,1","8","220","0","0","elec","25","","","10,10,110,70,70,80,0","50,0,0,0"
